"success","trial_type","trial_index","time_elapsed","internal_node_id","sub_n","timeout","failed_images","failed_audio","failed_video","screen_id","rt","response","stimulus","view_history","trial","r1","r2","r3","w1","h1","w2","h2","w3","h3","display","tdd","tdo","tw","th","cw","ch","dw","dh","ta","ca","da","probe","csls","csss","clls","clss","sa","la","probe_rects","r1yloc","r2yloc","r3yloc"
"true","fullscreen","0","5265","0.0-0.0","561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","5284","0.0-1.0","561","false","[]","[]","[]","img preload","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-html-form","2","11515","0.0-2.0","561","","","","","enter-sub-number","6225","{""response"":""561""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","image-button-response","3","20073","0.0-3.0","561","","","","","","8491","0","consent.png","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","23592","0.0-4.0","561","","","","","intro mssg","3514","0","<div style= ""font-size:25px;"" <p> <strong> Welcome! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> Your data will be lost <br> if you try to go back or refresh the page after the experiment starts. Feel free to click ""previous"" during the instructions, however.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","5","65657","0.0-5.0","561","","","","","instructions","42060","","","[{""page_index"":0,""viewing_time"":7603},{""page_index"":1,""viewing_time"":5160},{""page_index"":2,""viewing_time"":2497},{""page_index"":3,""viewing_time"":12720},{""page_index"":4,""viewing_time"":8616},{""page_index"":5,""viewing_time"":2776},{""page_index"":6,""viewing_time"":1567},{""page_index"":7,""viewing_time"":1121}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","6","65861","0.0-6.0-0.0","561","","","","","pre trial waiting period","null","null","","","critical","c","t","d","240","164","164","240","154.6796","220.0396","spektor","0.14","h","164","240","240","164","154.6796","220.0396","39360","39360","34035.6388","tc","null","null","null","null","null","null","[2,1]","511.5583069965908","126.48311228617838","497.9647697617108"
"","canvas-keyboard-response","7","65883","0.0-6.0-1.0","561","","","","","clear_screen","null","null","","","critical","c","t","d","240","164","164","240","154.6796","220.0396","spektor","0.14","h","164","240","240","164","154.6796","220.0396","39360","39360","34035.6388","tc","null","null","null","null","null","null","[2,1]","511.5583069965908","126.48311228617838","497.9647697617108"
"","canvas-keyboard-response","8","66394","0.0-6.0-2.0","561","","","","","rectangles no change","null","null","","","critical","c","t","d","240","164","164","240","154.6796","220.0396","spektor","0.14","h","164","240","240","164","154.6796","220.0396","39360","39360","34035.6388","tc","null","null","null","null","null","null","[2,1]","511.5583069965908","126.48311228617838","497.9647697617108"
"","canvas-keyboard-response","9","67735","0.0-6.0-3.0","561","","","","","rectangles with change","null","null","","","critical","c","t","d","240","164","164","240","154.6796","220.0396","spektor","0.14","h","164","240","240","164","154.6796","220.0396","39360","39360","34035.6388","tc","null","null","null","null","null","null","[2,1]","511.5583069965908","126.48311228617838","497.9647697617108"
"","canvas-keyboard-response","10","67754","0.0-6.0-4.0","561","","","","","clear_screen","null","null","","","critical","c","t","d","240","164","164","240","154.6796","220.0396","spektor","0.14","h","164","240","240","164","154.6796","220.0396","39360","39360","34035.6388","tc","null","null","null","null","null","null","[2,1]","511.5583069965908","126.48311228617838","497.9647697617108"
"","canvas-keyboard-response","11","69128","0.0-6.0-5.0","561","","","","","make choice","1364","1","","","critical","c","t","d","240","164","164","240","154.6796","220.0396","spektor","0.14","h","164","240","240","164","154.6796","220.0396","39360","39360","34035.6388","tc","null","null","null","null","null","null","[2,1]","","",""
"","canvas-keyboard-response","12","69145","0.0-6.0-6.0","561","","","","","clear_screen","null","null","","","critical","c","t","d","240","164","164","240","154.6796","220.0396","spektor","0.14","h","164","240","240","164","154.6796","220.0396","39360","39360","34035.6388","tc","null","null","null","null","null","null","[2,1]","","",""
"","canvas-keyboard-response","13","69347","0.0-6.0-0.1","561","","","","","pre trial waiting period","null","null","","","catch","sw","sh","l","180","200","198","185","212","224","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]","445.8790092159271","463.1509088288299","430.8180046042863"
"","canvas-keyboard-response","14","69367","0.0-6.0-1.1","561","","","","","clear_screen","null","null","","","catch","sw","sh","l","180","200","198","185","212","224","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]","445.8790092159271","463.1509088288299","430.8180046042863"
"","canvas-keyboard-response","15","69874","0.0-6.0-2.1","561","","","","","rectangles no change","null","null","","","catch","sw","sh","l","180","200","198","185","212","224","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]","445.8790092159271","463.1509088288299","430.8180046042863"
"","canvas-keyboard-response","16","71213","0.0-6.0-3.1","561","","","","","rectangles with change","null","null","","","catch","sw","sh","l","180","200","198","185","212","224","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]","445.8790092159271","463.1509088288299","430.8180046042863"
"","canvas-keyboard-response","17","71238","0.0-6.0-4.1","561","","","","","clear_screen","null","null","","","catch","sw","sh","l","180","200","198","185","212","224","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]","445.8790092159271","463.1509088288299","430.8180046042863"
"","canvas-keyboard-response","18","72153","0.0-6.0-5.1","561","","","","","make choice","903","3","","","catch","sw","sh","l","180","200","198","185","212","224","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]","","",""
