"success","trial_type","trial_index","time_elapsed","internal_node_id","sub_n","timeout","failed_images","failed_audio","failed_video","screen_id","rt","response","stimulus","view_history","trial","r1","r2","r3","w1","h1","w2","h2","w3","h3","display","tdd","tdo","tw","th","cw","ch","dw","dh","ta","ca","da","probe","csls","csss","clls","clss","sa","la","probe_rects","r1yloc","r2yloc","r3yloc"
"true","fullscreen","0","3026","0.0-0.0","566","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3088","0.0-1.0","566","false","[]","[]","[]","img preload","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-html-form","2","5165","0.0-2.0","566","","","","","enter-sub-number","2072","{""response"":""566""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","image-button-response","3","41916","0.0-3.0","566","","","","","","36684","0","consent.png","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","50539","0.0-4.0","566","","","","","intro mssg","8618","0","<div style= ""font-size:25px;"" <p> <strong> Welcome! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> Your data will be lost <br> if you try to go back or refresh the page after the experiment starts. Feel free to click ""previous"" during the instructions, however.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","5","95460","0.0-5.0","566","","","","","instructions","44914","","","[{""page_index"":0,""viewing_time"":6536},{""page_index"":1,""viewing_time"":8121},{""page_index"":2,""viewing_time"":4858},{""page_index"":3,""viewing_time"":9374},{""page_index"":4,""viewing_time"":8242},{""page_index"":5,""viewing_time"":3958},{""page_index"":6,""viewing_time"":2168},{""page_index"":7,""viewing_time"":1657}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","6","95666","0.0-6.0-0.0","566","","","","","pre trial waiting period","null","null","","","critical","c","d","t","164","240","240","164","240","164","trueblood","0","w","240","164","164","240","240","164","39360","39360","39360","tc","null","null","null","null","null","null","[3,1]","424.9415213218863","503.77578717836445","507.2939946759253"
"","canvas-keyboard-response","7","95691","0.0-6.0-1.0","566","","","","","clear_screen","null","null","","","critical","c","d","t","164","240","240","164","240","164","trueblood","0","w","240","164","164","240","240","164","39360","39360","39360","tc","null","null","null","null","null","null","[3,1]","424.9415213218863","503.77578717836445","507.2939946759253"
"","canvas-keyboard-response","8","96227","0.0-6.0-2.0","566","","","","","rectangles no change","null","null","","","critical","c","d","t","164","240","240","164","240","164","trueblood","0","w","240","164","164","240","240","164","39360","39360","39360","tc","null","null","null","null","null","null","[3,1]","424.9415213218863","503.77578717836445","507.2939946759253"
"","canvas-keyboard-response","9","97563","0.0-6.0-3.0","566","","","","","rectangles with change","null","null","","","critical","c","d","t","164","240","240","164","240","164","trueblood","0","w","240","164","164","240","240","164","39360","39360","39360","tc","null","null","null","null","null","null","[3,1]","424.9415213218863","503.77578717836445","507.2939946759253"
