"success","trial_type","trial_index","time_elapsed","internal_node_id","sub_n","timeout","failed_images","failed_audio","failed_video","screen_id","rt","response","stimulus","view_history","trial","r1","r2","r3","w1","h1","w2","h2","w3","h3","display","tdd","tdo","tw","th","cw","ch","dw","dh","ta","ca","da","probe","csls","csss","clls","clss","sa","la","probe_rects","r1yloc","r2yloc","r3yloc"
"true","fullscreen","0","4435","0.0-0.0","505","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","4448","0.0-1.0","505","false","[]","[]","[]","img preload","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-html-form","2","11100","0.0-2.0","505","","","","","enter-sub-number","6648","{""response"":""505""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","image-button-response","3","36604","0.0-3.0","505","","","","","","25438","0","consent.png","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","56419","0.0-4.0","505","","","","","intro mssg","19808","0","<div style= ""font-size:25px;"" <p> <strong> Welcome! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> Your data will be lost <br> if you try to go back or refresh the page after the experiment starts. Feel free to click ""previous"" during the instructions, however.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","5","143620","0.0-5.0","505","","","","","instructions","87196","","","[{""page_index"":0,""viewing_time"":9458},{""page_index"":1,""viewing_time"":14808},{""page_index"":0,""viewing_time"":6641},{""page_index"":1,""viewing_time"":4618},{""page_index"":2,""viewing_time"":7375},{""page_index"":3,""viewing_time"":27488},{""page_index"":4,""viewing_time"":7575},{""page_index"":5,""viewing_time"":3681},{""page_index"":6,""viewing_time"":3920},{""page_index"":7,""viewing_time"":1632}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","6","143826","0.0-6.0-0.0","505","","","","","pre trial waiting period","null","null","","","critical","d","t","c","158.0083","227.1683","164","240","240","164","spektor","0.09","h","164","240","240","164","158.0083","227.1683","39360","39360","35894.4834","dc","null","null","null","null","null","null","[1,3]","492.01576468151114","141.044490524478","539.4585246384769"
"","canvas-keyboard-response","7","143850","0.0-6.0-1.0","505","","","","","clear_screen","null","null","","","critical","d","t","c","158.0083","227.1683","164","240","240","164","spektor","0.09","h","164","240","240","164","158.0083","227.1683","39360","39360","35894.4834","dc","null","null","null","null","null","null","[1,3]","492.01576468151114","141.044490524478","539.4585246384769"
"","canvas-keyboard-response","8","144362","0.0-6.0-2.0","505","","","","","rectangles no change","null","null","","","critical","d","t","c","158.0083","227.1683","164","240","240","164","spektor","0.09","h","164","240","240","164","158.0083","227.1683","39360","39360","35894.4834","dc","null","null","null","null","null","null","[1,3]","492.01576468151114","141.044490524478","539.4585246384769"
"","canvas-keyboard-response","9","145693","0.0-6.0-3.0","505","","","","","rectangles with change","null","null","","","critical","d","t","c","158.0083","227.1683","164","240","240","164","spektor","0.09","h","164","240","240","164","158.0083","227.1683","39360","39360","35894.4834","dc","null","null","null","null","null","null","[1,3]","492.01576468151114","141.044490524478","539.4585246384769"
