"success","trial_type","trial_index","time_elapsed","internal_node_id","sub_n","timeout","failed_images","failed_audio","failed_video","screen_id","rt","response","stimulus","view_history","trial","r1","r2","r3","w1","h1","w2","h2","w3","h3","display","tdd","tdo","tw","th","cw","ch","dw","dh","ta","ca","da","probe","csls","csss","clls","clss","sa","la","probe_rects","r1yloc","r2yloc","r3yloc"
"true","fullscreen","0","2324","0.0-0.0","568","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2350","0.0-1.0","568","false","[]","[]","[]","img preload","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-html-form","2","4740","0.0-2.0","568","","","","","enter-sub-number","2380","{""response"":""568""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","image-button-response","3","14154","0.0-3.0","568","","","","","","9289","0","consent.png","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","16039","0.0-4.0","568","","","","","intro mssg","1880","0","<div style= ""font-size:25px;"" <p> <strong> Welcome! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> Your data will be lost <br> if you try to go back or refresh the page after the experiment starts. Feel free to click ""previous"" during the instructions, however.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","5","64200","0.0-5.0","568","","","","","instructions","48157","","","[{""page_index"":0,""viewing_time"":8491},{""page_index"":1,""viewing_time"":10784},{""page_index"":2,""viewing_time"":2128},{""page_index"":3,""viewing_time"":13712},{""page_index"":4,""viewing_time"":6416},{""page_index"":5,""viewing_time"":3224},{""page_index"":6,""viewing_time"":2288},{""page_index"":7,""viewing_time"":1113}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","6","64404","0.0-6.0-0.0","568","","","","","pre trial waiting period","null","null","","","critical","t","c","d","164","240","240","164","158.0083","227.1683","trueblood","0.09","h","164","240","240","164","158.0083","227.1683","39360","39360","35894.4834","td","null","null","null","null","null","null","[1,3]","451.8548035108705","502.98992620739983","462.6330015266578"
"","canvas-keyboard-response","7","64427","0.0-6.0-1.0","568","","","","","clear_screen","null","null","","","critical","t","c","d","164","240","240","164","158.0083","227.1683","trueblood","0.09","h","164","240","240","164","158.0083","227.1683","39360","39360","35894.4834","td","null","null","null","null","null","null","[1,3]","451.8548035108705","502.98992620739983","462.6330015266578"
"","canvas-keyboard-response","8","64945","0.0-6.0-2.0","568","","","","","rectangles no change","null","null","","","critical","t","c","d","164","240","240","164","158.0083","227.1683","trueblood","0.09","h","164","240","240","164","158.0083","227.1683","39360","39360","35894.4834","td","null","null","null","null","null","null","[1,3]","451.8548035108705","502.98992620739983","462.6330015266578"
"","canvas-keyboard-response","9","66281","0.0-6.0-3.0","568","","","","","rectangles with change","null","null","","","critical","t","c","d","164","240","240","164","158.0083","227.1683","trueblood","0.09","h","164","240","240","164","158.0083","227.1683","39360","39360","35894.4834","td","null","null","null","null","null","null","[1,3]","451.8548035108705","502.98992620739983","462.6330015266578"
