"success","trial_type","trial_index","time_elapsed","internal_node_id","sub_n","timeout","failed_images","failed_audio","failed_video","screen_id","rt","response","stimulus","view_history","trial","r1","r2","r3","w1","h1","w2","h2","w3","h3","display","tdd","tdo","tw","th","cw","ch","dw","dh","ta","ca","da","probe","csls","csss","clls","clss","sa","la","probe_rects","r1yloc","r2yloc","r3yloc"
"true","fullscreen","0","2794","0.0-0.0","557","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2830","0.0-1.0","557","false","[]","[]","[]","img preload","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-html-form","2","6975","0.0-2.0","557","","","","","enter-sub-number","4121","{""response"":""557""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","image-button-response","3","93552","0.0-3.0","557","","","","","","86450","0","consent.png","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","99934","0.0-4.0","557","","","","","intro mssg","6379","0","<div style= ""font-size:25px;"" <p> <strong> Welcome! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> Your data will be lost <br> if you try to go back or refresh the page after the experiment starts. Feel free to click ""previous"" during the instructions, however.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","5","150871","0.0-5.0","557","","","","","instructions","50932","","","[{""page_index"":0,""viewing_time"":10837},{""page_index"":1,""viewing_time"":7319},{""page_index"":2,""viewing_time"":6495},{""page_index"":3,""viewing_time"":13577},{""page_index"":4,""viewing_time"":4664},{""page_index"":5,""viewing_time"":2335},{""page_index"":6,""viewing_time"":4296},{""page_index"":7,""viewing_time"":1409}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","6","151075","0.0-6.0-0.0","557","","","","","pre trial waiting period","null","null","","","critical","c","d","t","164","240","227.1683","158.0083","240","164","spektor","0.09","w","240","164","164","240","227.1683","158.0083","39360","39360","35894.4834","tc","null","null","null","null","null","null","[3,1]","498.73094686918387","179.9216228847293","524.2184326993948"
"","canvas-keyboard-response","7","151097","0.0-6.0-1.0","557","","","","","clear_screen","null","null","","","critical","c","d","t","164","240","227.1683","158.0083","240","164","spektor","0.09","w","240","164","164","240","227.1683","158.0083","39360","39360","35894.4834","tc","null","null","null","null","null","null","[3,1]","498.73094686918387","179.9216228847293","524.2184326993948"
"","canvas-keyboard-response","8","151615","0.0-6.0-2.0","557","","","","","rectangles no change","null","null","","","critical","c","d","t","164","240","227.1683","158.0083","240","164","spektor","0.09","w","240","164","164","240","227.1683","158.0083","39360","39360","35894.4834","tc","null","null","null","null","null","null","[3,1]","498.73094686918387","179.9216228847293","524.2184326993948"
"","canvas-keyboard-response","9","152954","0.0-6.0-3.0","557","","","","","rectangles with change","null","null","","","critical","c","d","t","164","240","227.1683","158.0083","240","164","spektor","0.09","w","240","164","164","240","227.1683","158.0083","39360","39360","35894.4834","tc","null","null","null","null","null","null","[3,1]","498.73094686918387","179.9216228847293","524.2184326993948"
