"success","trial_type","trial_index","time_elapsed","internal_node_id","sub_n","timeout","failed_images","failed_audio","failed_video","screen_id","rt","response","stimulus","view_history","trial","r1","r2","r3","w1","h1","w2","h2","w3","h3","display","tdd","tdo","tw","th","cw","ch","dw","dh","ta","ca","da","probe","csls","csss","clls","clss","sa","la","probe_rects","r1yloc","r2yloc","r3yloc"
"true","fullscreen","0","2703","0.0-0.0","502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2745","0.0-1.0","502","false","[]","[]","[]","img preload","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-html-form","2","28127","0.0-2.0","502","","","","","enter-sub-number","25371","{""response"":""502""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","image-button-response","3","57204","0.0-3.0","502","","","","","","29008","0","consent.png","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","66044","0.0-4.0","502","","","","","intro mssg","8834","0","<div style= ""font-size:25px;"" <p> <strong> Welcome! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> Your data will be lost <br> if you try to go back or refresh the page after the experiment starts. Feel free to click ""previous"" during the instructions, however.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","5","106054","0.0-5.0","502","","","","","instructions","40002","","","[{""page_index"":0,""viewing_time"":8482},{""page_index"":1,""viewing_time"":4525},{""page_index"":2,""viewing_time"":2546},{""page_index"":3,""viewing_time"":13727},{""page_index"":4,""viewing_time"":5161},{""page_index"":5,""viewing_time"":2695},{""page_index"":6,""viewing_time"":1625},{""page_index"":7,""viewing_time"":1241}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","6","106260","0.0-6.0-0.0","502","","","","","pre trial waiting period","null","null","","","critical","d","t","c","164","240","164","240","240","164","trueblood","0","h","164","240","240","164","164","240","39360","39360","39360","dc","null","null","null","null","null","null","[1,3]","461.96747573536396","439.8763476424886","504.01648423648913"
"","canvas-keyboard-response","7","106284","0.0-6.0-1.0","502","","","","","clear_screen","null","null","","","critical","d","t","c","164","240","164","240","240","164","trueblood","0","h","164","240","240","164","164","240","39360","39360","39360","dc","null","null","null","null","null","null","[1,3]","461.96747573536396","439.8763476424886","504.01648423648913"
"","canvas-keyboard-response","8","106793","0.0-6.0-2.0","502","","","","","rectangles no change","null","null","","","critical","d","t","c","164","240","164","240","240","164","trueblood","0","h","164","240","240","164","164","240","39360","39360","39360","dc","null","null","null","null","null","null","[1,3]","461.96747573536396","439.8763476424886","504.01648423648913"
"","canvas-keyboard-response","9","108131","0.0-6.0-3.0","502","","","","","rectangles with change","null","null","","","critical","d","t","c","164","240","164","240","240","164","trueblood","0","h","164","240","240","164","164","240","39360","39360","39360","dc","null","null","null","null","null","null","[1,3]","461.96747573536396","439.8763476424886","504.01648423648913"
