"success","trial_type","trial_index","time_elapsed","internal_node_id","sub_n","timeout","failed_images","failed_audio","failed_video","screen_id","rt","response","stimulus","view_history","trial","r1","r2","r3","w1","h1","w2","h2","w3","h3","display","tdd","tdo","tw","th","cw","ch","dw","dh","ta","ca","da","probe","csls","csss","clls","clss","sa","la","probe_rects","r1yloc","r2yloc","r3yloc"
"true","fullscreen","0","1775","0.0-0.0","574","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1800","0.0-1.0","574","false","[]","[]","[]","img preload","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-html-form","2","3260","0.0-2.0","574","","","","","enter-sub-number","1441","{""response"":""574""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","image-button-response","3","41945","0.0-3.0","574","","","","","","38454","0","consent.png","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","44231","0.0-4.0","574","","","","","intro mssg","2283","0","<div style= ""font-size:25px;"" <p> <strong> Welcome! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> Your data will be lost <br> if you try to go back or refresh the page after the experiment starts. Feel free to click ""previous"" during the instructions, however.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","5","75800","0.0-5.0","574","","","","","instructions","31563","","","[{""page_index"":0,""viewing_time"":7299},{""page_index"":1,""viewing_time"":7688},{""page_index"":2,""viewing_time"":3456},{""page_index"":3,""viewing_time"":4952},{""page_index"":4,""viewing_time"":2560},{""page_index"":5,""viewing_time"":2448},{""page_index"":6,""viewing_time"":1944},{""page_index"":7,""viewing_time"":1216}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","6","76004","0.0-6.0-0.0","574","","","","","pre trial waiting period","null","null","","","catch","sw","l","sh","180","200","173","232","169","170","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[2,3]","481.0774693333383","470.5333977652233","466.80716963680607"
"","canvas-keyboard-response","7","76030","0.0-6.0-1.0","574","","","","","clear_screen","null","null","","","catch","sw","l","sh","180","200","173","232","169","170","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[2,3]","481.0774693333383","470.5333977652233","466.80716963680607"
"","canvas-keyboard-response","8","76547","0.0-6.0-2.0","574","","","","","rectangles no change","null","null","","","catch","sw","l","sh","180","200","173","232","169","170","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[2,3]","481.0774693333383","470.5333977652233","466.80716963680607"
"","canvas-keyboard-response","9","77885","0.0-6.0-3.0","574","","","","","rectangles with change","null","null","","","catch","sw","l","sh","180","200","173","232","169","170","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[2,3]","481.0774693333383","470.5333977652233","466.80716963680607"
"","canvas-keyboard-response","10","77904","0.0-6.0-4.0","574","","","","","clear_screen","null","null","","","catch","sw","l","sh","180","200","173","232","169","170","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[2,3]","481.0774693333383","470.5333977652233","466.80716963680607"
"","canvas-keyboard-response","11","80595","0.0-6.0-5.0","574","","","","","make choice","2682","3","","","catch","sw","l","sh","180","200","173","232","169","170","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[2,3]","","",""
"","canvas-keyboard-response","12","80614","0.0-6.0-6.0","574","","","","","clear_screen","null","null","","","catch","sw","l","sh","180","200","173","232","169","170","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[2,3]","","",""
"","canvas-keyboard-response","13","80815","0.0-6.0-0.1","574","","","","","pre trial waiting period","null","null","","","critical","t","c","d","240","164","164","240","220.0396","154.6796","trueblood","0.14","w","240","164","164","240","220.0396","154.6796","39360","39360","34035.6388","dc","null","null","null","null","null","null","[3,2]","492.07627522939526","440.682916208494","511.0525002280692"
