"success","trial_type","trial_index","time_elapsed","internal_node_id","sub_n","timeout","failed_images","failed_audio","failed_video","screen_id","rt","response","stimulus","view_history","trial","r1","r2","r3","w1","h1","w2","h2","w3","h3","display","tdd","tdo","tw","th","cw","ch","dw","dh","ta","ca","da","probe","csls","csss","clls","clss","sa","la","probe_rects","r1yloc","r2yloc","r3yloc"
"true","fullscreen","0","4288","0.0-0.0","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","4324","0.0-1.0","49","false","[]","[]","[]","img preload","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-html-form","2","12407","0.0-2.0","49","","","","","enter-sub-number","8073","{""response"":""49""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","image-button-response","3","28382","0.0-3.0","49","","","","","","15907","0","consent.png","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","37637","0.0-4.0","49","","","","","intro mssg","9249","0","<div style= ""font-size:25px;"" <p> <strong> Welcome! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> Your data will be lost <br> if you try to go back or refresh the page after the experiment starts. Feel free to click ""previous"" during the instructions, however.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","5","84527","0.0-5.0","49","","","","","instructions","46883","","","[{""page_index"":0,""viewing_time"":6330},{""page_index"":1,""viewing_time"":7423},{""page_index"":2,""viewing_time"":3361},{""page_index"":3,""viewing_time"":16408},{""page_index"":4,""viewing_time"":6456},{""page_index"":5,""viewing_time"":2368},{""page_index"":6,""viewing_time"":2688},{""page_index"":7,""viewing_time"":1848}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","6","84732","0.0-6.0-0.0","49","","","","","pre trial waiting period","null","null","","","critical","d","c","t","240","164","164","240","240","164","trueblood","0","w","240","164","164","240","240","164","39360","39360","39360","td","null","null","null","null","null","null","[3,1]","472.7720601331163","465.9701076650014","482.7871349709552"
"","canvas-keyboard-response","7","84760","0.0-6.0-1.0","49","","","","","clear_screen","null","null","","","critical","d","c","t","240","164","164","240","240","164","trueblood","0","w","240","164","164","240","240","164","39360","39360","39360","td","null","null","null","null","null","null","[3,1]","472.7720601331163","465.9701076650014","482.7871349709552"
"","canvas-keyboard-response","8","85268","0.0-6.0-2.0","49","","","","","rectangles no change","null","null","","","critical","d","c","t","240","164","164","240","240","164","trueblood","0","w","240","164","164","240","240","164","39360","39360","39360","td","null","null","null","null","null","null","[3,1]","472.7720601331163","465.9701076650014","482.7871349709552"
"","canvas-keyboard-response","9","86607","0.0-6.0-3.0","49","","","","","rectangles with change","null","null","","","critical","d","c","t","240","164","164","240","240","164","trueblood","0","w","240","164","164","240","240","164","39360","39360","39360","td","null","null","null","null","null","null","[3,1]","472.7720601331163","465.9701076650014","482.7871349709552"
