"success","trial_type","trial_index","time_elapsed","internal_node_id","sub_n","timeout","failed_images","failed_audio","failed_video","screen_id","rt","response","stimulus","view_history","trial","r1","r2","r3","w1","h1","w2","h2","w3","h3","display","tdd","tdo","tw","th","cw","ch","dw","dh","ta","ca","da","probe","csls","csss","clls","clss","sa","la","probe_rects","r1yloc","r2yloc","r3yloc"
"true","fullscreen","0","2593","0.0-0.0","576","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2608","0.0-1.0","576","false","[]","[]","[]","img preload","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-html-form","2","4949","0.0-2.0","576","","","","","enter-sub-number","2332","{""response"":""576""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","image-button-response","3","70634","0.0-3.0","576","","","","","","65606","0","consent.png","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","80537","0.0-4.0","576","","","","","intro mssg","9897","0","<div style= ""font-size:25px;"" <p> <strong> Welcome! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> Your data will be lost <br> if you try to go back or refresh the page after the experiment starts. Feel free to click ""previous"" during the instructions, however.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","5","136497","0.0-5.0","576","","","","","instructions","55955","","","[{""page_index"":0,""viewing_time"":8634},{""page_index"":1,""viewing_time"":8185},{""page_index"":2,""viewing_time"":3824},{""page_index"":3,""viewing_time"":22191},{""page_index"":4,""viewing_time"":5865},{""page_index"":5,""viewing_time"":3943},{""page_index"":6,""viewing_time"":2425},{""page_index"":7,""viewing_time"":887}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","6","136703","0.0-6.0-0.0","576","","","","","pre trial waiting period","null","null","","","catch","sh","sw","l","223","186","216","207","165","289","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]","479.6521681383361","468.7694688728529","431.3950123323469"
"","canvas-keyboard-response","7","136726","0.0-6.0-1.0","576","","","","","clear_screen","null","null","","","catch","sh","sw","l","223","186","216","207","165","289","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]","479.6521681383361","468.7694688728529","431.3950123323469"
"","canvas-keyboard-response","8","137237","0.0-6.0-2.0","576","","","","","rectangles no change","null","null","","","catch","sh","sw","l","223","186","216","207","165","289","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]","479.6521681383361","468.7694688728529","431.3950123323469"
"","canvas-keyboard-response","9","138573","0.0-6.0-3.0","576","","","","","rectangles with change","null","null","","","catch","sh","sw","l","223","186","216","207","165","289","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]","479.6521681383361","468.7694688728529","431.3950123323469"
"","canvas-keyboard-response","10","138593","0.0-6.0-4.0","576","","","","","clear_screen","null","null","","","catch","sh","sw","l","223","186","216","207","165","289","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]","479.6521681383361","468.7694688728529","431.3950123323469"
"","canvas-keyboard-response","11","143937","0.0-6.0-5.0","576","","","","","make choice","5338","3","","","catch","sh","sw","l","223","186","216","207","165","289","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]","","",""
"","canvas-keyboard-response","12","143955","0.0-6.0-6.0","576","","","","","clear_screen","null","null","","","catch","sh","sw","l","223","186","216","207","165","289","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]","","",""
"","canvas-keyboard-response","13","144157","0.0-6.0-0.1","576","","","","","pre trial waiting period","null","null","","","critical","d","t","c","164","240","164","240","240","164","spektor","0","h","164","240","240","164","164","240","39360","39360","39360","td","null","null","null","null","null","null","[2,1]","486.5246066948456","133.33714016352678","507.0406531363878"
