"success","trial_type","trial_index","time_elapsed","internal_node_id","sub_n","timeout","failed_images","failed_audio","failed_video","screen_id","rt","response","stimulus","view_history","trial","r1","r2","r3","w1","h1","w2","h2","w3","h3","display","tdd","tdo","tw","th","cw","ch","dw","dh","ta","ca","da","probe","csls","csss","clls","clss","sa","la","probe_rects","r1yloc","r2yloc","r3yloc"
"true","fullscreen","0","2319","0.0-0.0","507","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2339","0.0-1.0","507","false","[]","[]","[]","img preload","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-html-form","2","7910","0.0-2.0","507","","","","","enter-sub-number","5557","{""response"":""507""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","image-button-response","3","76099","0.0-3.0","507","","","","","","68123","0","consent.png","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","86860","0.0-4.0","507","","","","","intro mssg","10755","0","<div style= ""font-size:25px;"" <p> <strong> Welcome! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> Your data will be lost <br> if you try to go back or refresh the page after the experiment starts. Feel free to click ""previous"" during the instructions, however.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","5","152005","0.0-5.0","507","","","","","instructions","65141","","","[{""page_index"":0,""viewing_time"":5604},{""page_index"":1,""viewing_time"":13351},{""page_index"":2,""viewing_time"":6081},{""page_index"":3,""viewing_time"":29208},{""page_index"":4,""viewing_time"":5153},{""page_index"":5,""viewing_time"":2126},{""page_index"":6,""viewing_time"":2465},{""page_index"":7,""viewing_time"":1153}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","6","152210","0.0-6.0-0.0","507","","","","","pre trial waiting period","null","null","","","critical","t","d","c","240","164","227.1683","158.0083","164","240","spektor","0.09","w","240","164","164","240","227.1683","158.0083","39360","39360","35894.4834","tc","null","null","null","null","null","null","[1,3]","538.7410791384717","193.7812924075851","476.15677402456487"
"","canvas-keyboard-response","7","152232","0.0-6.0-1.0","507","","","","","clear_screen","null","null","","","critical","t","d","c","240","164","227.1683","158.0083","164","240","spektor","0.09","w","240","164","164","240","227.1683","158.0083","39360","39360","35894.4834","tc","null","null","null","null","null","null","[1,3]","538.7410791384717","193.7812924075851","476.15677402456487"
"","canvas-keyboard-response","8","152740","0.0-6.0-2.0","507","","","","","rectangles no change","null","null","","","critical","t","d","c","240","164","227.1683","158.0083","164","240","spektor","0.09","w","240","164","164","240","227.1683","158.0083","39360","39360","35894.4834","tc","null","null","null","null","null","null","[1,3]","538.7410791384717","193.7812924075851","476.15677402456487"
"","canvas-keyboard-response","9","154076","0.0-6.0-3.0","507","","","","","rectangles with change","null","null","","","critical","t","d","c","240","164","227.1683","158.0083","164","240","spektor","0.09","w","240","164","164","240","227.1683","158.0083","39360","39360","35894.4834","tc","null","null","null","null","null","null","[1,3]","538.7410791384717","193.7812924075851","476.15677402456487"
