"success","trial_type","trial_index","time_elapsed","internal_node_id","sub_n","timeout","failed_images","failed_audio","failed_video","screen_id","rt","response","stimulus","view_history","trial","r1","r2","r3","w1","h1","w2","h2","w3","h3","display","tdd","tdo","tw","th","cw","ch","dw","dh","ta","ca","da","probe","csls","csss","clls","clss","sa","la","probe_rects","r1yloc","r2yloc","r3yloc"
"true","fullscreen","0","4578","0.0-0.0","512","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","4638","0.0-1.0","512","false","[]","[]","[]","img preload","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-html-form","2","13951","0.0-2.0","512","","","","","enter-sub-number","9305","{""response"":""512""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","image-button-response","3","36321","0.0-3.0","512","","","","","","22300","0","consent.png","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","42577","0.0-4.0","512","","","","","intro mssg","6250","0","<div style= ""font-size:25px;"" <p> <strong> Welcome! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> Your data will be lost <br> if you try to go back or refresh the page after the experiment starts. Feel free to click ""previous"" during the instructions, however.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","5","83418","0.0-5.0","512","","","","","instructions","40836","","","[{""page_index"":0,""viewing_time"":6243},{""page_index"":1,""viewing_time"":6832},{""page_index"":2,""viewing_time"":3190},{""page_index"":3,""viewing_time"":12754},{""page_index"":4,""viewing_time"":5568},{""page_index"":5,""viewing_time"":2552},{""page_index"":6,""viewing_time"":2112},{""page_index"":7,""viewing_time"":1584}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","6","83625","0.0-6.0-0.0","512","","","","","pre trial waiting period","null","null","","","catch","sh","l","sw","164","141","188","270","201","202","spektor","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[2,3]","535.968456808569","104.59272993075348","506.04231842524695"
"","canvas-keyboard-response","7","83650","0.0-6.0-1.0","512","","","","","clear_screen","null","null","","","catch","sh","l","sw","164","141","188","270","201","202","spektor","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[2,3]","535.968456808569","104.59272993075348","506.04231842524695"
"","canvas-keyboard-response","8","84162","0.0-6.0-2.0","512","","","","","rectangles no change","null","null","","","catch","sh","l","sw","164","141","188","270","201","202","spektor","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[2,3]","535.968456808569","104.59272993075348","506.04231842524695"
"","canvas-keyboard-response","9","85500","0.0-6.0-3.0","512","","","","","rectangles with change","null","null","","","catch","sh","l","sw","164","141","188","270","201","202","spektor","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[2,3]","535.968456808569","104.59272993075348","506.04231842524695"
