"success","trial_type","trial_index","time_elapsed","internal_node_id","sub_n","timeout","failed_images","failed_audio","failed_video","screen_id","rt","response","stimulus","view_history","trial","r1","r2","r3","w1","h1","w2","h2","w3","h3","display","tdd","tdo","tw","th","cw","ch","dw","dh","ta","ca","da","probe","csls","csss","clls","clss","sa","la","probe_rects","r1yloc","r2yloc","r3yloc"
"true","fullscreen","0","3804","0.0-0.0","523","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3820","0.0-1.0","523","false","[]","[]","[]","img preload","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-html-form","2","7375","0.0-2.0","523","","","","","enter-sub-number","3548","{""response"":""523""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","image-button-response","3","9821","0.0-3.0","523","","","","","","2372","0","consent.png","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","15005","0.0-4.0","523","","","","","intro mssg","5177","0","<div style= ""font-size:25px;"" <p> <strong> Welcome! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> Your data will be lost <br> if you try to go back or refresh the page after the experiment starts. Feel free to click ""previous"" during the instructions, however.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","5","59901","0.0-5.0","523","","","","","instructions","44888","","","[{""page_index"":0,""viewing_time"":20288},{""page_index"":1,""viewing_time"":4223},{""page_index"":2,""viewing_time"":1625},{""page_index"":3,""viewing_time"":11304},{""page_index"":4,""viewing_time"":3215},{""page_index"":5,""viewing_time"":1689},{""page_index"":6,""viewing_time"":1608},{""page_index"":7,""viewing_time"":936}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","6","60104","0.0-6.0-0.0","523","","","","","pre trial waiting period","null","null","","","critical","d","t","c","237.1485","162.6685","240","164","164","240","trueblood","0.02","w","240","164","164","240","237.1485","162.6685","39360","39360","38576.5967","dc","null","null","null","null","null","null","[1,3]","470.22994633719406","483.9396415772706","428.5396986897481"
"","canvas-keyboard-response","7","60120","0.0-6.0-1.0","523","","","","","clear_screen","null","null","","","critical","d","t","c","237.1485","162.6685","240","164","164","240","trueblood","0.02","w","240","164","164","240","237.1485","162.6685","39360","39360","38576.5967","dc","null","null","null","null","null","null","[1,3]","470.22994633719406","483.9396415772706","428.5396986897481"
"","canvas-keyboard-response","8","60633","0.0-6.0-2.0","523","","","","","rectangles no change","null","null","","","critical","d","t","c","237.1485","162.6685","240","164","164","240","trueblood","0.02","w","240","164","164","240","237.1485","162.6685","39360","39360","38576.5967","dc","null","null","null","null","null","null","[1,3]","470.22994633719406","483.9396415772706","428.5396986897481"
"","canvas-keyboard-response","9","61973","0.0-6.0-3.0","523","","","","","rectangles with change","null","null","","","critical","d","t","c","237.1485","162.6685","240","164","164","240","trueblood","0.02","w","240","164","164","240","237.1485","162.6685","39360","39360","38576.5967","dc","null","null","null","null","null","null","[1,3]","470.22994633719406","483.9396415772706","428.5396986897481"
"","canvas-keyboard-response","10","61996","0.0-6.0-4.0","523","","","","","clear_screen","null","null","","","critical","d","t","c","237.1485","162.6685","240","164","164","240","trueblood","0.02","w","240","164","164","240","237.1485","162.6685","39360","39360","38576.5967","dc","null","null","null","null","null","null","[1,3]","470.22994633719406","483.9396415772706","428.5396986897481"
"","canvas-keyboard-response","11","64908","0.0-6.0-5.0","523","","","","","make choice","2905","3","","","critical","d","t","c","237.1485","162.6685","240","164","164","240","trueblood","0.02","w","240","164","164","240","237.1485","162.6685","39360","39360","38576.5967","dc","null","null","null","null","null","null","[1,3]","","",""
"","canvas-keyboard-response","12","64928","0.0-6.0-6.0","523","","","","","clear_screen","null","null","","","critical","d","t","c","237.1485","162.6685","240","164","164","240","trueblood","0.02","w","240","164","164","240","237.1485","162.6685","39360","39360","38576.5967","dc","null","null","null","null","null","null","[1,3]","","",""
"","canvas-keyboard-response","13","65129","0.0-6.0-0.1","523","","","","","pre trial waiting period","null","null","","","catch","l","sh","sw","227","289","217","215","189","234","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,2]","434.7494577376898","450.2386162169203","448.02369943692713"
"","canvas-keyboard-response","14","65153","0.0-6.0-1.1","523","","","","","clear_screen","null","null","","","catch","l","sh","sw","227","289","217","215","189","234","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,2]","434.7494577376898","450.2386162169203","448.02369943692713"
"","canvas-keyboard-response","15","65658","0.0-6.0-2.1","523","","","","","rectangles no change","null","null","","","catch","l","sh","sw","227","289","217","215","189","234","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,2]","434.7494577376898","450.2386162169203","448.02369943692713"
