"success","trial_type","trial_index","time_elapsed","internal_node_id","sub_n","timeout","failed_images","failed_audio","failed_video","screen_id","rt","response","stimulus","view_history","trial","r1","r2","r3","w1","h1","w2","h2","w3","h3","display","tdd","tdo","tw","th","cw","ch","dw","dh","ta","ca","da","probe","csls","csss","clls","clss","sa","la","probe_rects","r1yloc","r2yloc","r3yloc"
"true","fullscreen","0","3930","0.0-0.0","531","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3954","0.0-1.0","531","false","[]","[]","[]","img preload","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-html-form","2","7927","0.0-2.0","531","","","","","enter-sub-number","3958","{""response"":""531""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","image-button-response","3","17929","0.0-3.0","531","","","","","","9890","0","consent.png","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","22922","0.0-4.0","531","","","","","intro mssg","4986","0","<div style= ""font-size:25px;"" <p> <strong> Welcome! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> Your data will be lost <br> if you try to go back or refresh the page after the experiment starts. Feel free to click ""previous"" during the instructions, however.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","5","59778","0.0-5.0","531","","","","","instructions","36852","","","[{""page_index"":0,""viewing_time"":5059},{""page_index"":1,""viewing_time"":5632},{""page_index"":2,""viewing_time"":4560},{""page_index"":3,""viewing_time"":11072},{""page_index"":4,""viewing_time"":4600},{""page_index"":5,""viewing_time"":2432},{""page_index"":6,""viewing_time"":2039},{""page_index"":7,""viewing_time"":1458}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","6","59982","0.0-6.0-0.0","531","","","","","pre trial waiting period","null","null","","","critical","c","t","d","240","164","164","240","158.0083","227.1683","spektor","0.09","h","164","240","240","164","158.0083","227.1683","39360","39360","35894.4834","td","null","null","null","null","null","null","[2,3]","529.7262807797714","119.94727922097073","465.89309254934204"
"","canvas-keyboard-response","7","60007","0.0-6.0-1.0","531","","","","","clear_screen","null","null","","","critical","c","t","d","240","164","164","240","158.0083","227.1683","spektor","0.09","h","164","240","240","164","158.0083","227.1683","39360","39360","35894.4834","td","null","null","null","null","null","null","[2,3]","529.7262807797714","119.94727922097073","465.89309254934204"
"","canvas-keyboard-response","8","60525","0.0-6.0-2.0","531","","","","","rectangles no change","null","null","","","critical","c","t","d","240","164","164","240","158.0083","227.1683","spektor","0.09","h","164","240","240","164","158.0083","227.1683","39360","39360","35894.4834","td","null","null","null","null","null","null","[2,3]","529.7262807797714","119.94727922097073","465.89309254934204"
"","canvas-keyboard-response","9","61863","0.0-6.0-3.0","531","","","","","rectangles with change","null","null","","","critical","c","t","d","240","164","164","240","158.0083","227.1683","spektor","0.09","h","164","240","240","164","158.0083","227.1683","39360","39360","35894.4834","td","null","null","null","null","null","null","[2,3]","529.7262807797714","119.94727922097073","465.89309254934204"
"","canvas-keyboard-response","10","61883","0.0-6.0-4.0","531","","","","","clear_screen","null","null","","","critical","c","t","d","240","164","164","240","158.0083","227.1683","spektor","0.09","h","164","240","240","164","158.0083","227.1683","39360","39360","35894.4834","td","null","null","null","null","null","null","[2,3]","529.7262807797714","119.94727922097073","465.89309254934204"
"","canvas-keyboard-response","11","64831","0.0-6.0-5.0","531","","","","","make choice","2936","2","","","critical","c","t","d","240","164","164","240","158.0083","227.1683","spektor","0.09","h","164","240","240","164","158.0083","227.1683","39360","39360","35894.4834","td","null","null","null","null","null","null","[2,3]","","",""
"","canvas-keyboard-response","12","64850","0.0-6.0-6.0","531","","","","","clear_screen","null","null","","","critical","c","t","d","240","164","164","240","158.0083","227.1683","spektor","0.09","h","164","240","240","164","158.0083","227.1683","39360","39360","35894.4834","td","null","null","null","null","null","null","[2,3]","","",""
"","canvas-keyboard-response","13","65051","0.0-6.0-0.1","531","","","","","pre trial waiting period","null","null","","","catch","l","sw","sh","221","222","217","179","203","214","spektor","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]","512.6260939595819","161.84987387375358","506.93181941048016"
"","canvas-keyboard-response","14","65071","0.0-6.0-1.1","531","","","","","clear_screen","null","null","","","catch","l","sw","sh","221","222","217","179","203","214","spektor","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]","512.6260939595819","161.84987387375358","506.93181941048016"
"","canvas-keyboard-response","15","65583","0.0-6.0-2.1","531","","","","","rectangles no change","null","null","","","catch","l","sw","sh","221","222","217","179","203","214","spektor","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]","512.6260939595819","161.84987387375358","506.93181941048016"
"","canvas-keyboard-response","16","66920","0.0-6.0-3.1","531","","","","","rectangles with change","null","null","","","catch","l","sw","sh","221","222","217","179","203","214","spektor","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]","512.6260939595819","161.84987387375358","506.93181941048016"
"","canvas-keyboard-response","17","66945","0.0-6.0-4.1","531","","","","","clear_screen","null","null","","","catch","l","sw","sh","221","222","217","179","203","214","spektor","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]","512.6260939595819","161.84987387375358","506.93181941048016"
"","canvas-keyboard-response","18","68839","0.0-6.0-5.1","531","","","","","make choice","1877","3","","","catch","l","sw","sh","221","222","217","179","203","214","spektor","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]","","",""
"","canvas-keyboard-response","19","68857","0.0-6.0-6.1","531","","","","","clear_screen","null","null","","","catch","l","sw","sh","221","222","217","179","203","214","spektor","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]","","",""
"","canvas-keyboard-response","20","69059","0.0-6.0-0.2","531","","","","","pre trial waiting period","null","null","","","critical","d","c","t","232.8713","160.6713","164","240","240","164","trueblood","0.05","w","240","164","164","240","232.8713","160.6713","39360","39360","37415.7294","dc","null","null","null","null","null","null","[1,2]","516.09452648851","460.0386760308924","502.4104762679551"
"","canvas-keyboard-response","21","69079","0.0-6.0-1.2","531","","","","","clear_screen","null","null","","","critical","d","c","t","232.8713","160.6713","164","240","240","164","trueblood","0.05","w","240","164","164","240","232.8713","160.6713","39360","39360","37415.7294","dc","null","null","null","null","null","null","[1,2]","516.09452648851","460.0386760308924","502.4104762679551"
"","canvas-keyboard-response","22","69590","0.0-6.0-2.2","531","","","","","rectangles no change","null","null","","","critical","d","c","t","232.8713","160.6713","164","240","240","164","trueblood","0.05","w","240","164","164","240","232.8713","160.6713","39360","39360","37415.7294","dc","null","null","null","null","null","null","[1,2]","516.09452648851","460.0386760308924","502.4104762679551"
