"success","trial_type","trial_index","time_elapsed","internal_node_id","sub_n","timeout","failed_images","failed_audio","failed_video","screen_id","rt","response","stimulus","view_history","trial","r1","r2","r3","w1","h1","w2","h2","w3","h3","display","tdd","tdo","tw","th","cw","ch","dw","dh","ta","ca","da","probe","csls","csss","clls","clss","sa","la","probe_rects"
"true","fullscreen","0","3130","0.0-0.0","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3151","0.0-1.0","16","false","[]","[]","[]","img preload","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-html-form","2","6520","0.0-2.0","16","","","","","enter-sub-number","3356","{""response"":""16""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","image-button-response","3","28403","0.0-3.0","16","","","","","","21773","0","consent.png","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","33195","0.0-4.0","16","","","","","intro mssg","4786","0","<div style= ""font-size:25px;"" <p> <strong> Welcome! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> Your data will be lost <br> if you try to go back or refresh the page after the experiment starts. Feel free to click ""previous"" during the instructions, however.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","5","113010","0.0-5.0","16","","","","","instructions","79810","","","[{""page_index"":0,""viewing_time"":4634},{""page_index"":1,""viewing_time"":5441},{""page_index"":0,""viewing_time"":1376},{""page_index"":1,""viewing_time"":712},{""page_index"":2,""viewing_time"":2873},{""page_index"":3,""viewing_time"":18158},{""page_index"":4,""viewing_time"":6985},{""page_index"":5,""viewing_time"":1943},{""page_index"":6,""viewing_time"":30376},{""page_index"":7,""viewing_time"":7312}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","6","113216","0.0-6.0-0.0","16","","","","","pre trial waiting period","null","null","","","catch","sw","l","sh","180","200","243","199","220","154","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[2,3]"
"","canvas-keyboard-response","7","113379","0.0-6.0-1.0","16","","","","","clear_screen","null","null","","","catch","sw","l","sh","180","200","243","199","220","154","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[2,3]"
"","canvas-keyboard-response","8","114724","0.0-6.0-2.0","16","","","","","rectangles","null","null","","","catch","sw","l","sh","180","200","243","199","220","154","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[2,3]"
"","canvas-keyboard-response","9","114886","0.0-6.0-3.0","16","","","","","clear_screen","null","null","","","catch","sw","l","sh","180","200","243","199","220","154","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[2,3]"
