success,trial_type,trial_index,time_elapsed,internal_node_id,sub_n,timeout,failed_images,failed_audio,failed_video,screen_id,rt,response,stimulus,view_history,trial,r1,r2,r3,w1,h1,w2,h2,w3,h3,display,tdd,tdo,tw,th,cw,ch,dw,dh,ta,ca,da,probe,csls,csss,clls,clss,sa,la,probe_rects
TRUE,fullscreen,0,4053,0.0-0.0,5023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,preload,1,4069,0.0-1.0,5023,FALSE,NA,NA,NA,img preload,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,survey-html-form,2,8384,0.0-2.0,5023,NA,NA,NA,NA,enter-sub-number,4304,"{""response"":""15""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,image-button-response,3,85660,0.0-3.0,5023,NA,NA,NA,NA,NA,77210,0,consent.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,html-button-response,4,92875,0.0-4.0,5023,NA,NA,NA,NA,intro mssg,7211,0,"<div style= ""font-size:25px;"" <p> <strong> Welcome! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> Your data will be lost <br> if you try to go back or refresh the page after the experiment starts. Feel free to click ""previous"" during the instructions, however.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,5,125571,0.0-5.0,5023,NA,NA,NA,NA,instructions,32691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,canvas-keyboard-response,6,125777,0.0-6.0-0.0,5023,NA,NA,NA,NA,pre trial waiting period,null,null,NA,NA,critical,t,d,c,240,164,232.8713,160.6713,164,240,trueblood,0.05,w,240,164,164,240,232.8713,160.6713,39360,39360,37415.7294,tc,null,null,null,null,null,null,"[1,3]"
NA,canvas-keyboard-response,7,125939,0.0-6.0-1.0,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,t,d,c,240,164,232.8713,160.6713,164,240,trueblood,0.05,w,240,164,164,240,232.8713,160.6713,39360,39360,37415.7294,tc,null,null,null,null,null,null,"[1,3]"
NA,canvas-keyboard-response,8,127282,0.0-6.0-2.0,5023,NA,NA,NA,NA,rectangles,null,null,NA,NA,critical,t,d,c,240,164,232.8713,160.6713,164,240,trueblood,0.05,w,240,164,164,240,232.8713,160.6713,39360,39360,37415.7294,tc,null,null,null,null,null,null,"[1,3]"
NA,canvas-keyboard-response,9,127444,0.0-6.0-3.0,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,t,d,c,240,164,232.8713,160.6713,164,240,trueblood,0.05,w,240,164,164,240,232.8713,160.6713,39360,39360,37415.7294,tc,null,null,null,null,null,null,"[1,3]"
NA,canvas-keyboard-response,10,129899,0.0-6.0-4.0,5023,NA,NA,NA,NA,make choice,2440,1,NA,NA,critical,t,d,c,240,164,232.8713,160.6713,164,240,trueblood,0.05,w,240,164,164,240,232.8713,160.6713,39360,39360,37415.7294,tc,null,null,null,null,null,null,"[1,3]"
NA,canvas-keyboard-response,11,130061,0.0-6.0-5.0,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,t,d,c,240,164,232.8713,160.6713,164,240,trueblood,0.05,w,240,164,164,240,232.8713,160.6713,39360,39360,37415.7294,tc,null,null,null,null,null,null,"[1,3]"
NA,canvas-keyboard-response,12,130267,0.0-6.0-0.1,5023,NA,NA,NA,NA,pre trial waiting period,null,null,NA,NA,critical,c,t,d,240,164,164,240,162.6685,237.1485,spektor,0.02,h,164,240,240,164,162.6685,237.1485,39360,39360,38576.5967,tc,null,null,null,null,null,null,"[2,1]"
NA,canvas-keyboard-response,13,130427,0.0-6.0-1.1,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,c,t,d,240,164,164,240,162.6685,237.1485,spektor,0.02,h,164,240,240,164,162.6685,237.1485,39360,39360,38576.5967,tc,null,null,null,null,null,null,"[2,1]"
NA,canvas-keyboard-response,14,131768,0.0-6.0-2.1,5023,NA,NA,NA,NA,rectangles,null,null,NA,NA,critical,c,t,d,240,164,164,240,162.6685,237.1485,spektor,0.02,h,164,240,240,164,162.6685,237.1485,39360,39360,38576.5967,tc,null,null,null,null,null,null,"[2,1]"
NA,canvas-keyboard-response,15,131930,0.0-6.0-3.1,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,c,t,d,240,164,164,240,162.6685,237.1485,spektor,0.02,h,164,240,240,164,162.6685,237.1485,39360,39360,38576.5967,tc,null,null,null,null,null,null,"[2,1]"
NA,canvas-keyboard-response,16,132827,0.0-6.0-4.1,5023,NA,NA,NA,NA,make choice,883,2,NA,NA,critical,c,t,d,240,164,164,240,162.6685,237.1485,spektor,0.02,h,164,240,240,164,162.6685,237.1485,39360,39360,38576.5967,tc,null,null,null,null,null,null,"[2,1]"
NA,canvas-keyboard-response,17,132989,0.0-6.0-5.1,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,c,t,d,240,164,164,240,162.6685,237.1485,spektor,0.02,h,164,240,240,164,162.6685,237.1485,39360,39360,38576.5967,tc,null,null,null,null,null,null,"[2,1]"
NA,canvas-keyboard-response,18,133202,0.0-6.0-0.2,5023,NA,NA,NA,NA,pre trial waiting period,null,null,NA,NA,catch,sw,sh,l,180,200,199,145,209,239,trueblood,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[2,3]"
NA,canvas-keyboard-response,19,133366,0.0-6.0-1.2,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,catch,sw,sh,l,180,200,199,145,209,239,trueblood,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[2,3]"
NA,canvas-keyboard-response,20,134707,0.0-6.0-2.2,5023,NA,NA,NA,NA,rectangles,null,null,NA,NA,catch,sw,sh,l,180,200,199,145,209,239,trueblood,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[2,3]"
NA,canvas-keyboard-response,21,134868,0.0-6.0-3.2,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,catch,sw,sh,l,180,200,199,145,209,239,trueblood,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[2,3]"
NA,canvas-keyboard-response,22,135963,0.0-6.0-4.2,5023,NA,NA,NA,NA,make choice,1080,3,NA,NA,catch,sw,sh,l,180,200,199,145,209,239,trueblood,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[2,3]"
NA,canvas-keyboard-response,23,136124,0.0-6.0-5.2,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,catch,sw,sh,l,180,200,199,145,209,239,trueblood,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[2,3]"
NA,canvas-keyboard-response,24,136331,0.0-6.0-0.3,5023,NA,NA,NA,NA,pre trial waiting period,null,null,NA,NA,critical,t,c,d,240,164,164,240,227.1683,158.0083,spektor,0.09,w,240,164,164,240,227.1683,158.0083,39360,39360,35894.4834,dc,null,null,null,null,null,null,"[3,2]"
NA,canvas-keyboard-response,25,136490,0.0-6.0-1.3,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,t,c,d,240,164,164,240,227.1683,158.0083,spektor,0.09,w,240,164,164,240,227.1683,158.0083,39360,39360,35894.4834,dc,null,null,null,null,null,null,"[3,2]"
NA,canvas-keyboard-response,26,137828,0.0-6.0-2.3,5023,NA,NA,NA,NA,rectangles,null,null,NA,NA,critical,t,c,d,240,164,164,240,227.1683,158.0083,spektor,0.09,w,240,164,164,240,227.1683,158.0083,39360,39360,35894.4834,dc,null,null,null,null,null,null,"[3,2]"
NA,canvas-keyboard-response,27,137994,0.0-6.0-3.3,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,t,c,d,240,164,164,240,227.1683,158.0083,spektor,0.09,w,240,164,164,240,227.1683,158.0083,39360,39360,35894.4834,dc,null,null,null,null,null,null,"[3,2]"
NA,canvas-keyboard-response,28,139643,0.0-6.0-4.3,5023,NA,NA,NA,NA,make choice,1635,2,NA,NA,critical,t,c,d,240,164,164,240,227.1683,158.0083,spektor,0.09,w,240,164,164,240,227.1683,158.0083,39360,39360,35894.4834,dc,null,null,null,null,null,null,"[3,2]"
NA,canvas-keyboard-response,29,139803,0.0-6.0-5.3,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,t,c,d,240,164,164,240,227.1683,158.0083,spektor,0.09,w,240,164,164,240,227.1683,158.0083,39360,39360,35894.4834,dc,null,null,null,null,null,null,"[3,2]"
NA,canvas-keyboard-response,30,140009,0.0-6.0-0.4,5023,NA,NA,NA,NA,pre trial waiting period,null,null,NA,NA,critical,c,d,t,240,164,164,240,164,240,trueblood,0,h,164,240,240,164,164,240,39360,39360,39360,tc,null,null,null,null,null,null,"[3,1]"
NA,canvas-keyboard-response,31,140162,0.0-6.0-1.4,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,c,d,t,240,164,164,240,164,240,trueblood,0,h,164,240,240,164,164,240,39360,39360,39360,tc,null,null,null,null,null,null,"[3,1]"
NA,canvas-keyboard-response,32,141494,0.0-6.0-2.4,5023,NA,NA,NA,NA,rectangles,null,null,NA,NA,critical,c,d,t,240,164,164,240,164,240,trueblood,0,h,164,240,240,164,164,240,39360,39360,39360,tc,null,null,null,null,null,null,"[3,1]"
NA,canvas-keyboard-response,33,141655,0.0-6.0-3.4,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,c,d,t,240,164,164,240,164,240,trueblood,0,h,164,240,240,164,164,240,39360,39360,39360,tc,null,null,null,null,null,null,"[3,1]"
NA,canvas-keyboard-response,34,143346,0.0-6.0-4.4,5023,NA,NA,NA,NA,make choice,1677,3,NA,NA,critical,c,d,t,240,164,164,240,164,240,trueblood,0,h,164,240,240,164,164,240,39360,39360,39360,tc,null,null,null,null,null,null,"[3,1]"
NA,canvas-keyboard-response,35,143507,0.0-6.0-5.4,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,c,d,t,240,164,164,240,164,240,trueblood,0,h,164,240,240,164,164,240,39360,39360,39360,tc,null,null,null,null,null,null,"[3,1]"
NA,canvas-keyboard-response,36,143713,0.0-6.0-0.5,5023,NA,NA,NA,NA,pre trial waiting period,null,null,NA,NA,critical,t,c,d,164,240,240,164,158.0083,227.1683,trueblood,0.09,h,164,240,240,164,158.0083,227.1683,39360,39360,35894.4834,td,null,null,null,null,null,null,"[1,3]"
NA,canvas-keyboard-response,37,143867,0.0-6.0-1.5,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,t,c,d,164,240,240,164,158.0083,227.1683,trueblood,0.09,h,164,240,240,164,158.0083,227.1683,39360,39360,35894.4834,td,null,null,null,null,null,null,"[1,3]"
NA,canvas-keyboard-response,38,145207,0.0-6.0-2.5,5023,NA,NA,NA,NA,rectangles,null,null,NA,NA,critical,t,c,d,164,240,240,164,158.0083,227.1683,trueblood,0.09,h,164,240,240,164,158.0083,227.1683,39360,39360,35894.4834,td,null,null,null,null,null,null,"[1,3]"
NA,canvas-keyboard-response,39,145369,0.0-6.0-3.5,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,t,c,d,164,240,240,164,158.0083,227.1683,trueblood,0.09,h,164,240,240,164,158.0083,227.1683,39360,39360,35894.4834,td,null,null,null,null,null,null,"[1,3]"
NA,canvas-keyboard-response,40,147515,0.0-6.0-4.5,5023,NA,NA,NA,NA,make choice,2133,1,NA,NA,critical,t,c,d,164,240,240,164,158.0083,227.1683,trueblood,0.09,h,164,240,240,164,158.0083,227.1683,39360,39360,35894.4834,td,null,null,null,null,null,null,"[1,3]"
NA,canvas-keyboard-response,41,147675,0.0-6.0-5.5,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,t,c,d,164,240,240,164,158.0083,227.1683,trueblood,0.09,h,164,240,240,164,158.0083,227.1683,39360,39360,35894.4834,td,null,null,null,null,null,null,"[1,3]"
NA,canvas-keyboard-response,42,147883,0.0-6.0-0.6,5023,NA,NA,NA,NA,pre trial waiting period,null,null,NA,NA,critical,c,d,t,164,240,227.1683,158.0083,240,164,trueblood,0.09,w,240,164,164,240,227.1683,158.0083,39360,39360,35894.4834,td,null,null,null,null,null,null,"[3,2]"
NA,canvas-keyboard-response,43,148043,0.0-6.0-1.6,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,c,d,t,164,240,227.1683,158.0083,240,164,trueblood,0.09,w,240,164,164,240,227.1683,158.0083,39360,39360,35894.4834,td,null,null,null,null,null,null,"[3,2]"
NA,canvas-keyboard-response,44,149383,0.0-6.0-2.6,5023,NA,NA,NA,NA,rectangles,null,null,NA,NA,critical,c,d,t,164,240,227.1683,158.0083,240,164,trueblood,0.09,w,240,164,164,240,227.1683,158.0083,39360,39360,35894.4834,td,null,null,null,null,null,null,"[3,2]"
NA,canvas-keyboard-response,45,149549,0.0-6.0-3.6,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,c,d,t,164,240,227.1683,158.0083,240,164,trueblood,0.09,w,240,164,164,240,227.1683,158.0083,39360,39360,35894.4834,td,null,null,null,null,null,null,"[3,2]"
NA,canvas-keyboard-response,46,150699,0.0-6.0-4.6,5023,NA,NA,NA,NA,make choice,1136,3,NA,NA,critical,c,d,t,164,240,227.1683,158.0083,240,164,trueblood,0.09,w,240,164,164,240,227.1683,158.0083,39360,39360,35894.4834,td,null,null,null,null,null,null,"[3,2]"
NA,canvas-keyboard-response,47,150860,0.0-6.0-5.6,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,c,d,t,164,240,227.1683,158.0083,240,164,trueblood,0.09,w,240,164,164,240,227.1683,158.0083,39360,39360,35894.4834,td,null,null,null,null,null,null,"[3,2]"
NA,canvas-keyboard-response,48,151069,0.0-6.0-0.7,5023,NA,NA,NA,NA,pre trial waiting period,null,null,NA,NA,catch,l,sh,sw,224,174,169,149,169,176,trueblood,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[1,2]"
NA,canvas-keyboard-response,49,151227,0.0-6.0-1.7,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,catch,l,sh,sw,224,174,169,149,169,176,trueblood,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[1,2]"
NA,canvas-keyboard-response,50,152567,0.0-6.0-2.7,5023,NA,NA,NA,NA,rectangles,null,null,NA,NA,catch,l,sh,sw,224,174,169,149,169,176,trueblood,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[1,2]"
NA,canvas-keyboard-response,51,152730,0.0-6.0-3.7,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,catch,l,sh,sw,224,174,169,149,169,176,trueblood,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[1,2]"
NA,canvas-keyboard-response,52,154116,0.0-6.0-4.7,5023,NA,NA,NA,NA,make choice,1372,1,NA,NA,catch,l,sh,sw,224,174,169,149,169,176,trueblood,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[1,2]"
NA,canvas-keyboard-response,53,154278,0.0-6.0-5.7,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,catch,l,sh,sw,224,174,169,149,169,176,trueblood,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[1,2]"
NA,canvas-keyboard-response,54,154484,0.0-6.0-0.8,5023,NA,NA,NA,NA,pre trial waiting period,null,null,NA,NA,catch,sh,sw,l,166,217,209,215,232,237,spektor,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[1,3]"
NA,canvas-keyboard-response,55,154639,0.0-6.0-1.8,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,catch,sh,sw,l,166,217,209,215,232,237,spektor,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[1,3]"
NA,canvas-keyboard-response,56,155977,0.0-6.0-2.8,5023,NA,NA,NA,NA,rectangles,null,null,NA,NA,catch,sh,sw,l,166,217,209,215,232,237,spektor,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[1,3]"
NA,canvas-keyboard-response,57,156143,0.0-6.0-3.8,5023,NA,NA,NA,NA,clear_screen,null,null,NA,NA,catch,sh,sw,l,166,217,209,215,232,237,spektor,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[1,3]"
NA,canvas-keyboard-response,58,156987,0.0-6.0-4.8,5023,NA,NA,NA,NA,make choice,832,3,NA,NA,catch,sh,sw,l,166,217,209,215,232,237,spektor,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[1,3]"
