success,trial_type,trial_index,time_elapsed,internal_node_id,sub_n,timeout,failed_images,failed_audio,failed_video,screen_id,rt,response,stimulus,view_history,trial,r1,r2,r3,w1,h1,w2,h2,w3,h3,display,tdd,tdo,tw,th,cw,ch,dw,dh,ta,ca,da,probe,csls,csss,clls,clss,sa,la,probe_rects
TRUE,fullscreen,0,4019,0.0-0.0,5012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,preload,1,4039,0.0-1.0,5012,FALSE,NA,NA,NA,img preload,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,survey-html-form,2,33724,0.0-2.0,5012,NA,NA,NA,NA,enter-sub-number,29678,"{""response"":""04""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,image-button-response,3,91604,0.0-3.0,5012,NA,NA,NA,NA,NA,57809,0,consent.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,html-button-response,4,96211,0.0-4.0,5012,NA,NA,NA,NA,intro mssg,4601,0,"<div style= ""font-size:25px;"" <p> <strong> Welcome! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> Your data will be lost <br> if you try to go back or refresh the page after the experiment starts. Feel free to click ""previous"" during the instructions, however.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,5,128107,0.0-5.0,5012,NA,NA,NA,NA,instructions,31891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,canvas-keyboard-response,6,128313,0.0-6.0-0.0,5012,NA,NA,NA,NA,pre trial waiting period,null,null,NA,NA,critical,c,d,t,240,164,154.6796,220.0396,164,240,trueblood,0.14,h,164,240,240,164,154.6796,220.0396,39360,39360,34035.6388,tc,null,null,null,null,null,null,"[3,1]"
NA,canvas-keyboard-response,7,128478,0.0-6.0-1.0,5012,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,c,d,t,240,164,154.6796,220.0396,164,240,trueblood,0.14,h,164,240,240,164,154.6796,220.0396,39360,39360,34035.6388,tc,null,null,null,null,null,null,"[3,1]"
NA,canvas-keyboard-response,8,129820,0.0-6.0-2.0,5012,NA,NA,NA,NA,rectangles,null,null,NA,NA,critical,c,d,t,240,164,154.6796,220.0396,164,240,trueblood,0.14,h,164,240,240,164,154.6796,220.0396,39360,39360,34035.6388,tc,null,null,null,null,null,null,"[3,1]"
NA,canvas-keyboard-response,9,129981,0.0-6.0-3.0,5012,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,c,d,t,240,164,154.6796,220.0396,164,240,trueblood,0.14,h,164,240,240,164,154.6796,220.0396,39360,39360,34035.6388,tc,null,null,null,null,null,null,"[3,1]"
NA,canvas-keyboard-response,10,132990,0.0-6.0-4.0,5012,NA,NA,NA,NA,make choice,2994,3,NA,NA,critical,c,d,t,240,164,154.6796,220.0396,164,240,trueblood,0.14,h,164,240,240,164,154.6796,220.0396,39360,39360,34035.6388,tc,null,null,null,null,null,null,"[3,1]"
NA,canvas-keyboard-response,11,133153,0.0-6.0-5.0,5012,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,c,d,t,240,164,154.6796,220.0396,164,240,trueblood,0.14,h,164,240,240,164,154.6796,220.0396,39360,39360,34035.6388,tc,null,null,null,null,null,null,"[3,1]"
NA,canvas-keyboard-response,12,133358,0.0-6.0-0.1,5012,NA,NA,NA,NA,pre trial waiting period,null,null,NA,NA,critical,t,d,c,164,240,164,240,240,164,spektor,0,h,164,240,240,164,164,240,39360,39360,39360,tc,null,null,null,null,null,null,"[1,3]"
NA,canvas-keyboard-response,13,133521,0.0-6.0-1.1,5012,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,t,d,c,164,240,164,240,240,164,spektor,0,h,164,240,240,164,164,240,39360,39360,39360,tc,null,null,null,null,null,null,"[1,3]"
NA,canvas-keyboard-response,14,134860,0.0-6.0-2.1,5012,NA,NA,NA,NA,rectangles,null,null,NA,NA,critical,t,d,c,164,240,164,240,240,164,spektor,0,h,164,240,240,164,164,240,39360,39360,39360,tc,null,null,null,null,null,null,"[1,3]"
NA,canvas-keyboard-response,15,135024,0.0-6.0-3.1,5012,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,t,d,c,164,240,164,240,240,164,spektor,0,h,164,240,240,164,164,240,39360,39360,39360,tc,null,null,null,null,null,null,"[1,3]"
NA,canvas-keyboard-response,16,137134,0.0-6.0-4.1,5012,NA,NA,NA,NA,make choice,2099,3,NA,NA,critical,t,d,c,164,240,164,240,240,164,spektor,0,h,164,240,240,164,164,240,39360,39360,39360,tc,null,null,null,null,null,null,"[1,3]"
NA,canvas-keyboard-response,17,137293,0.0-6.0-5.1,5012,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,t,d,c,164,240,164,240,240,164,spektor,0,h,164,240,240,164,164,240,39360,39360,39360,tc,null,null,null,null,null,null,"[1,3]"
NA,canvas-keyboard-response,18,137497,0.0-6.0-0.2,5012,NA,NA,NA,NA,pre trial waiting period,null,null,NA,NA,catch,l,sh,sw,236,164,188,173,185,228,spektor,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[1,3]"
NA,canvas-keyboard-response,19,137658,0.0-6.0-1.2,5012,NA,NA,NA,NA,clear_screen,null,null,NA,NA,catch,l,sh,sw,236,164,188,173,185,228,spektor,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[1,3]"
NA,canvas-keyboard-response,20,138998,0.0-6.0-2.2,5012,NA,NA,NA,NA,rectangles,null,null,NA,NA,catch,l,sh,sw,236,164,188,173,185,228,spektor,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[1,3]"
NA,canvas-keyboard-response,21,139159,0.0-6.0-3.2,5012,NA,NA,NA,NA,clear_screen,null,null,NA,NA,catch,l,sh,sw,236,164,188,173,185,228,spektor,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[1,3]"
NA,canvas-keyboard-response,22,140078,0.0-6.0-4.2,5012,NA,NA,NA,NA,make choice,908,3,NA,NA,catch,l,sh,sw,236,164,188,173,185,228,spektor,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[1,3]"
NA,canvas-keyboard-response,23,140240,0.0-6.0-5.2,5012,NA,NA,NA,NA,clear_screen,null,null,NA,NA,catch,l,sh,sw,236,164,188,173,185,228,spektor,null,null,null,null,null,null,null,null,null,null,null,NA,180,200,260,200,36000,52000,"[1,3]"
NA,canvas-keyboard-response,24,140445,0.0-6.0-0.3,5012,NA,NA,NA,NA,pre trial waiting period,null,null,NA,NA,critical,d,c,t,237.1485,162.6685,164,240,240,164,spektor,0.02,w,240,164,164,240,237.1485,162.6685,39360,39360,38576.5967,tc,null,null,null,null,null,null,"[3,2]"
NA,canvas-keyboard-response,25,140606,0.0-6.0-1.3,5012,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,d,c,t,237.1485,162.6685,164,240,240,164,spektor,0.02,w,240,164,164,240,237.1485,162.6685,39360,39360,38576.5967,tc,null,null,null,null,null,null,"[3,2]"
NA,canvas-keyboard-response,26,141943,0.0-6.0-2.3,5012,NA,NA,NA,NA,rectangles,null,null,NA,NA,critical,d,c,t,237.1485,162.6685,164,240,240,164,spektor,0.02,w,240,164,164,240,237.1485,162.6685,39360,39360,38576.5967,tc,null,null,null,null,null,null,"[3,2]"
NA,canvas-keyboard-response,27,142105,0.0-6.0-3.3,5012,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,d,c,t,237.1485,162.6685,164,240,240,164,spektor,0.02,w,240,164,164,240,237.1485,162.6685,39360,39360,38576.5967,tc,null,null,null,null,null,null,"[3,2]"
NA,canvas-keyboard-response,28,143678,0.0-6.0-4.3,5012,NA,NA,NA,NA,make choice,1562,2,NA,NA,critical,d,c,t,237.1485,162.6685,164,240,240,164,spektor,0.02,w,240,164,164,240,237.1485,162.6685,39360,39360,38576.5967,tc,null,null,null,null,null,null,"[3,2]"
NA,canvas-keyboard-response,29,143840,0.0-6.0-5.3,5012,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,d,c,t,237.1485,162.6685,164,240,240,164,spektor,0.02,w,240,164,164,240,237.1485,162.6685,39360,39360,38576.5967,tc,null,null,null,null,null,null,"[3,2]"
NA,canvas-keyboard-response,30,144042,0.0-6.0-0.4,5012,NA,NA,NA,NA,pre trial waiting period,null,null,NA,NA,critical,t,d,c,164,240,162.6685,237.1485,240,164,trueblood,0.02,h,164,240,240,164,162.6685,237.1485,39360,39360,38576.5967,tc,null,null,null,null,null,null,"[1,3]"
NA,canvas-keyboard-response,31,144202,0.0-6.0-1.4,5012,NA,NA,NA,NA,clear_screen,null,null,NA,NA,critical,t,d,c,164,240,162.6685,237.1485,240,164,trueblood,0.02,h,164,240,240,164,162.6685,237.1485,39360,39360,38576.5967,tc,null,null,null,null,null,null,"[1,3]"
