"success","trial_type","trial_index","time_elapsed","internal_node_id","sub_n","timeout","failed_images","failed_audio","failed_video","screen_id","rt","response","stimulus","view_history","trial","r1","r2","r3","w1","h1","w2","h2","w3","h3","display","tdd","tdo","tw","th","cw","ch","dw","dh","ta","ca","da","probe","csls","csss","clls","clss","sa","la","probe_rects"
"true","fullscreen","0","1969","0.0-0.0","57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1979","0.0-1.0","57","false","[]","[]","[]","img preload","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-html-form","2","3951","0.0-2.0","57","","","","","enter-sub-number","1960","{""response"":""57""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","image-button-response","3","13587","0.0-3.0","57","","","","","","9567","0","consent.png","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","22571","0.0-4.0","57","","","","","intro mssg","8982","0","<div style= ""font-size:25px;"" <p> <strong> Welcome! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> Your data will be lost <br> if you try to go back or refresh the page after the experiment starts. Feel free to click ""previous"" during the instructions, however.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","5","59130","0.0-5.0","57","","","","","instructions","36553","","","[{""page_index"":0,""viewing_time"":4722},{""page_index"":1,""viewing_time"":6729},{""page_index"":2,""viewing_time"":6576},{""page_index"":3,""viewing_time"":8314},{""page_index"":4,""viewing_time"":3877},{""page_index"":5,""viewing_time"":1377},{""page_index"":6,""viewing_time"":2607},{""page_index"":7,""viewing_time"":2351}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","6","59331","0.0-6.0-0.0","57","","","","","pre trial waiting period","null","null","","","catch","l","sw","sh","279","215","174","195","162","162","spektor","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]"
"","canvas-keyboard-response","7","59489","0.0-6.0-1.0","57","","","","","clear_screen","null","null","","","catch","l","sw","sh","279","215","174","195","162","162","spektor","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]"
"","canvas-keyboard-response","8","60822","0.0-6.0-2.0","57","","","","","rectangles","null","null","","","catch","l","sw","sh","279","215","174","195","162","162","spektor","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]"
"","canvas-keyboard-response","9","60907","0.0-6.0-3.0","57","","","","","clear_screen","79","1","","","catch","l","sw","sh","279","215","174","195","162","162","spektor","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]"
"","canvas-keyboard-response","10","62325","0.0-6.0-4.0","57","","","","","make choice","1405","1","","","catch","l","sw","sh","279","215","174","195","162","162","spektor","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]"
"","canvas-keyboard-response","11","62484","0.0-6.0-5.0","57","","","","","clear_screen","null","null","","","catch","l","sw","sh","279","215","174","195","162","162","spektor","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,3]"
"","canvas-keyboard-response","12","62686","0.0-6.0-0.1","57","","","","","pre trial waiting period","null","null","","","critical","t","d","c","240","164","227.1683","158.0083","164","240","trueblood","0.09","w","240","164","164","240","227.1683","158.0083","39360","39360","35894.4834","td","null","null","null","null","null","null","[1,2]"
"","canvas-keyboard-response","13","62850","0.0-6.0-1.1","57","","","","","clear_screen","null","null","","","critical","t","d","c","240","164","227.1683","158.0083","164","240","trueblood","0.09","w","240","164","164","240","227.1683","158.0083","39360","39360","35894.4834","td","null","null","null","null","null","null","[1,2]"
"","canvas-keyboard-response","14","64185","0.0-6.0-2.1","57","","","","","rectangles","null","null","","","critical","t","d","c","240","164","227.1683","158.0083","164","240","trueblood","0.09","w","240","164","164","240","227.1683","158.0083","39360","39360","35894.4834","td","null","null","null","null","null","null","[1,2]"
"","canvas-keyboard-response","15","64342","0.0-6.0-3.1","57","","","","","clear_screen","null","null","","","critical","t","d","c","240","164","227.1683","158.0083","164","240","trueblood","0.09","w","240","164","164","240","227.1683","158.0083","39360","39360","35894.4834","td","null","null","null","null","null","null","[1,2]"
"","canvas-keyboard-response","16","66819","0.0-6.0-4.1","57","","","","","make choice","2464","1","","","critical","t","d","c","240","164","227.1683","158.0083","164","240","trueblood","0.09","w","240","164","164","240","227.1683","158.0083","39360","39360","35894.4834","td","null","null","null","null","null","null","[1,2]"
"","canvas-keyboard-response","17","66981","0.0-6.0-5.1","57","","","","","clear_screen","null","null","","","critical","t","d","c","240","164","227.1683","158.0083","164","240","trueblood","0.09","w","240","164","164","240","227.1683","158.0083","39360","39360","35894.4834","td","null","null","null","null","null","null","[1,2]"
"","canvas-keyboard-response","18","67184","0.0-6.0-0.2","57","","","","","pre trial waiting period","null","null","","","catch","sh","l","sw","223","154","270","232","178","201","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,2]"
"","canvas-keyboard-response","19","67348","0.0-6.0-1.2","57","","","","","clear_screen","null","null","","","catch","sh","l","sw","223","154","270","232","178","201","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,2]"
"","canvas-keyboard-response","20","68687","0.0-6.0-2.2","57","","","","","rectangles","null","null","","","catch","sh","l","sw","223","154","270","232","178","201","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,2]"
"","canvas-keyboard-response","21","68850","0.0-6.0-3.2","57","","","","","clear_screen","null","null","","","catch","sh","l","sw","223","154","270","232","178","201","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,2]"
"","canvas-keyboard-response","22","70069","0.0-6.0-4.2","57","","","","","make choice","1205","2","","","catch","sh","l","sw","223","154","270","232","178","201","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,2]"
"","canvas-keyboard-response","23","70227","0.0-6.0-5.2","57","","","","","clear_screen","null","null","","","catch","sh","l","sw","223","154","270","232","178","201","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,2]"
"","canvas-keyboard-response","24","70428","0.0-6.0-0.3","57","","","","","pre trial waiting period","null","null","","","catch","sh","l","sw","173","156","177","286","208","184","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,2]"
"","canvas-keyboard-response","25","70589","0.0-6.0-1.3","57","","","","","clear_screen","null","null","","","catch","sh","l","sw","173","156","177","286","208","184","trueblood","null","null","null","null","null","null","null","null","null","null","null","","180","200","260","200","36000","52000","[1,2]"
