success,trial_type,trial_index,time_elapsed,internal_node_id,sub_n,timeout,failed_images,failed_audio,failed_video,screen_id,rt,response,stimulus,view_history,trial,r1,r2,r3,w1,h1,w2,h2,w3,h3,display,tdd,tdo,tw,th,cw,ch,dw,dh,ta,ca,da,probe,csls,csss,clls,clss,sa,la,probe_rects
TRUE,fullscreen,0,2344,0.0-0.0,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRUE,preload,1,2369,0.0-1.0,63,FALSE,[],[],[],img preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,survey-html-form,2,24787,0.0-2.0,63,,,,,enter-sub-number,22407,"{""response"":""46""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,image-button-response,3,31195,0.0-3.0,63,,,,,,6305,0,consent.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,html-button-response,4,35370,0.0-4.0,63,,,,,intro mssg,4171,0,"<div style= ""font-size:25px;"" <p> <strong> Welcome! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> Your data will be lost <br> if you try to go back or refresh the page after the experiment starts. Feel free to click ""previous"" during the instructions, however.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,instructions,5,75115,0.0-5.0,63,,,,,instructions,39741,,,"[{""page_index"":0,""viewing_time"":6302},{""page_index"":1,""viewing_time"":6374},{""page_index"":2,""viewing_time"":3489},{""page_index"":3,""viewing_time"":11912},{""page_index"":4,""viewing_time"":5415},{""page_index"":5,""viewing_time"":2485},{""page_index"":6,""viewing_time"":2444},{""page_index"":7,""viewing_time"":1320}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,canvas-keyboard-response,6,75321,0.0-6.0-0.0,63,,,,,pre trial waiting period,null,null,,,critical,d,t,c,160.6713,232.8713,164,240,240,164,trueblood,0.05,h,164,240,240,164,160.6713,232.8713,39360,39360,37415.7294,td,null,null,null,null,null,null,"[2,1]"
,canvas-keyboard-response,7,75485,0.0-6.0-1.0,63,,,,,clear_screen,null,null,,,critical,d,t,c,160.6713,232.8713,164,240,240,164,trueblood,0.05,h,164,240,240,164,160.6713,232.8713,39360,39360,37415.7294,td,null,null,null,null,null,null,"[2,1]"
,canvas-keyboard-response,8,76822,0.0-6.0-2.0,63,,,,,rectangles,null,null,,,critical,d,t,c,160.6713,232.8713,164,240,240,164,trueblood,0.05,h,164,240,240,164,160.6713,232.8713,39360,39360,37415.7294,td,null,null,null,null,null,null,"[2,1]"
,canvas-keyboard-response,9,76982,0.0-6.0-3.0,63,,,,,clear_screen,null,null,,,critical,d,t,c,160.6713,232.8713,164,240,240,164,trueblood,0.05,h,164,240,240,164,160.6713,232.8713,39360,39360,37415.7294,td,null,null,null,null,null,null,"[2,1]"
,canvas-keyboard-response,10,80064,0.0-6.0-4.0,63,,,,,make choice,3070,2,,,critical,d,t,c,160.6713,232.8713,164,240,240,164,trueblood,0.05,h,164,240,240,164,160.6713,232.8713,39360,39360,37415.7294,td,null,null,null,null,null,null,"[2,1]"
,canvas-keyboard-response,11,80223,0.0-6.0-5.0,63,,,,,clear_screen,null,null,,,critical,d,t,c,160.6713,232.8713,164,240,240,164,trueblood,0.05,h,164,240,240,164,160.6713,232.8713,39360,39360,37415.7294,td,null,null,null,null,null,null,"[2,1]"
